"id","Age","Gender","TravelPreference","HiringDepartment","DistanceFromHome","EducationLevel","EducationField","Role","Internships","Over18","StandardHours","Summary","ExtraCurriculars","AgeBracket"
"59cf80cf-ce38-11e8-a136-37e1d5c32837","47","Female","Travel_Frequently","Research & Development","28","2","Life Sciences","Laboratory Technician","3","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  Already I have done 3 internships, building work experience.  As you can see, I am a hard worker  and I hope to hear from you soon.","Hockey, Hockey, Womens Rowing","40 and Over"
"5303dbb4-ce38-11e8-a136-37e1d5c32837","44","Female","Travel_Rarely","Sales","3","3","Life Sciences","Manager","8","Y","80","Recently I completed my Life Sciences education, and wish to start my career in a corporate role in a corporate role.  I have done 8 internships, building valuable work experience.  I am a hard worker  and I am ready to start at your firm immediately.","Hockey","40 and Over"
"54198c76-ce38-11e8-a136-37e1d5c32837","53","Female","Travel_Frequently","Research & Development","18","4","Medical","Healthcare Representative","3","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have completed 3 internships, and can provide references.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Rowing, Womens Athletics, Womens Rowing","40 and Over"
"553d1db7-ce38-11e8-a136-37e1d5c32837","36","Female","Travel_Rarely","Research & Development","9","2","Medical","Manufacturing Director","2","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  in a corporate role.  So far I have completed 2 internships, and can provide references. As you can see, I am very dedicated and would be a good additional at your firm.","Womens Athletics, Womens Debating, Hockey","Under 40"
"5b2e15e0-ce38-11e8-a136-37e1d5c32837","39","Female","Non-Travel","Sales","10","2","Medical","Sales Executive","1","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have completed 1 internships, building work experience.  I am highly motivated  and I hope to hear from you soon.","Netball","Under 40"
"52453dda-ce38-11e8-a136-37e1d5c32837","48","Female","Travel_Frequently","Sales","1","4","Life Sciences","Sales Executive","7","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in a corporate role.  I have already done 7 internships, and can provide references.  I am very dedicated  and I am a good match for the role.","Netball","40 and Over"
"5c46855c-ce38-11e8-a136-37e1d5c32837","17","Female","Non-Travel","Research & Development","10","3","Medical","Research Scientist","1","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have already done 1 internships, and can provide references.  I am very dedicated  and would be a good additional at your firm.","Netball","Under 40"
"50ad7959-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Sales","2","3","Marketing","Sales Representative","1","Y","80","Recently I completed my Marketing major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 1 internships, and can provide references.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"5513ca5f-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Frequently","Sales","7","3","Life Sciences","Sales Executive","0","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in a corporate role.  So far I have completed 0 internships, building valuable work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Debating","Under 40"
"5c8e7f6a-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Frequently","Research & Development","10","4","Medical","Research Scientist","1","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  So far I have completed 1 internships, and can provide references.  As you can see, I am a hard worker  and would be a good additional at your firm.","Womens Soccer, Hockey, Womens Athletics","Under 40"
"522d25c6-ce38-11e8-a136-37e1d5c32837","33","Female","Non-Travel","Sales","8","1","Life Sciences","Sales Representative","0","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  So far I have completed 0 internships, building work experience.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"57752771-ce38-11e8-a136-37e1d5c32837","42","Female","Travel_Frequently","Research & Development","9","2","Medical","Laboratory Technician","1","Y","80","Hi there. I am a Medical education, and wish to start my career in a corporate roleworking for you in this role.  I have done 1 internships, building valuable work experience.  I am highly motivated  and would be a good additional at your firm.","Womens Rowing","40 and Over"
"51015866-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","1","2","Life Sciences","Research Scientist","7","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  So far I have completed 7 internships.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Athletics","Under 40"
"53e6769b-ce38-11e8-a136-37e1d5c32837","49","Female","Travel_Rarely","Sales","11","4","Marketing","Sales Executive","3","Y","80","Hi there. I am a Marketing education, and wish to start my career in a corporate role working for your company.  I have already done 3 internships, building valuable work experience.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Basketball, Womens Basketball, Womens Soccer, Hockey, Womens Rowing, Netball","40 and Over"
"580653f1-ce38-11e8-a136-37e1d5c32837","41","Female","Travel_Rarely","Research & Development","12","4","Life Sciences","Laboratory Technician","3","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done  in a corporate role.  Already I have done 3 internships.  I am a hard worker  and I am a good match for the role.","Womens Athletics, Womens Rowing, Womens Debating","40 and Over"
"4fcfe6a5-ce38-11e8-a136-37e1d5c32837","32","Female","Non-Travel","Sales","4","4","Marketing","Sales Executive","9","Y","80","I am a Marketing major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  Already I have done 9 internships, and can provide references.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Rowing","Under 40"
"55daf265-ce38-11e8-a136-37e1d5c32837","47","Female","Travel_Rarely","Research & Development","16","3","Medical","Laboratory Technician","4","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  I have completed 4 internships, building valuable work experience.  I am a hard worker  and I am ready to start at your firm immediately.","NA","40 and Over"
"538e5282-ce38-11e8-a136-37e1d5c32837","39","Female","Travel_Rarely","Research & Development","1","1","Life Sciences","Manufacturing Director","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have done 1 internships, and can provide references.  I am very dedicated  and I am a good match for the role.","Hockey","Under 40"
"55b7b88b-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Rarely","Research & Development","12","1","Medical","Research Scientist","8","Y","80","I am a Medical education, and wish to start my career in a corporate role in the corporate sector.  I have already done 8 internships, building valuable work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Soccer","Under 40"
"535bd8d4-ce38-11e8-a136-37e1d5c32837","38","Female","Travel_Rarely","Sales","9","2","Medical","Sales Executive","0","Y","80","I am a Medical education, and wish to start my career in a corporate role in a role in the corporate sector.  Already I have done 0 internships, building work experience. As you can see, I am very dedicated and would be a good additional at your firm.","Womens Tennis","Under 40"
